stock_locate,tracking_number,timestamp,mpid,primary_market_maker,market_maker_mode,market_participant_state
1417,0,0 days 03:07:16.576561969,SBSH,1,N,A
7868,0,0 days 03:07:16.576575410,WCHV,1,N,A
376,0,0 days 03:07:16.576589563,BMOC,1,N,A
5248,0,0 days 03:07:16.576603290,INTL,1,N,A
5391,0,0 days 03:07:16.576619636,NITE,1,N,A
1403,0,0 days 03:07:16.576633166,NITE,1,N,A
5356,0,0 days 03:07:16.576647134,NEED,1,N,A
2106,0,0 days 03:07:16.576660540,RBCM,1,N,A
1606,0,0 days 03:07:16.576676300,SUFI,1,N,A
3068,0,0 days 03:07:16.576692511,TSSM,1,N,A
7442,0,0 days 03:07:16.576706253,UBSS,1,N,A
5658,0,0 days 03:07:16.576720331,SSUS,1,N,A
578,0,0 days 03:07:16.576734644,VALX,1,N,A
7291,0,0 days 03:07:16.576748662,ADAM,1,N,A
4168,0,0 days 03:07:16.576763671,JEFF,1,N,A
63,0,0 days 03:07:16.576777589,KEYB,1,N,A
210,0,0 days 03:07:16.576792001,GTSM,1,N,A
5947,0,0 days 03:07:16.576805714,NITE,1,N,A
5216,0,0 days 03:07:16.576819094,RBCM,1,N,A
3001,0,0 days 03:07:16.576832921,WSEA,1,N,A
4754,0,0 days 03:07:16.576846016,SOHO,1,N,A
2375,0,0 days 03:07:16.576859271,SOHO,1,N,A
6461,0,0 days 03:07:16.576872358,UBSS,1,N,A
5619,0,0 days 03:07:16.576885307,SSUS,1,N,A
5002,0,0 days 03:07:16.576899839,VALX,1,N,A
2293,0,0 days 03:07:16.576915458,VALX,1,N,A
4611,0,0 days 03:07:16.576929370,CSTI,1,N,A
4890,0,0 days 03:07:16.576943115,GSCO,1,N,A
5671,0,0 days 03:07:16.576956506,GTSM,1,N,A
7809,0,0 days 03:07:16.576970142,IMCC,1,N,A
2588,0,0 days 03:07:16.576983628,INTL,1,N,A
472,0,0 days 03:07:16.576997056,JEFF,1,N,A
7446,0,0 days 03:07:16.577010562,EURP,1,N,A
8333,0,0 days 03:07:16.577024655,MZHO,1,N,A
2269,0,0 days 03:07:16.577042369,RHCO,1,N,A
8061,0,0 days 03:07:16.577056269,WSEA,1,N,A
497,0,0 days 03:07:16.577069978,WSEA,1,N,A
5426,0,0 days 03:07:16.577084035,XGWD,1,N,A
5362,0,0 days 03:07:16.577098117,LEER,1,N,A
674,0,0 days 03:07:16.577111739,LTCO,1,N,A
7996,0,0 days 03:07:16.577125671,MAXM,1,N,A
3239,0,0 days 03:07:16.577141340,MSCO,1,N,A
3956,0,0 days 03:07:16.577156014,MZHO,1,N,A
7050,0,0 days 03:07:16.577169175,MLCO,1,N,A
133,0,0 days 03:07:16.577182224,CANT,1,N,A
729,0,0 days 03:07:16.577195304,CDRG,1,N,A
6806,0,0 days 03:07:16.577208313,CSTI,1,N,A
3204,0,0 days 03:07:16.577221745,CSTI,1,N,A
7280,0,0 days 03:07:16.577235,IMCC,1,N,A
6304,0,0 days 03:07:16.577249318,KEYB,1,N,A
202,0,0 days 03:07:16.577262907,VALX,1,N,A
1769,0,0 days 03:07:16.577276732,UBSS,1,N,A
5108,0,0 days 03:07:16.577291156,WBLR,1,N,A
7287,0,0 days 03:07:16.577304488,RAJA,1,N,A
6007,0,0 days 03:07:16.577317255,RBCM,1,N,A
6333,0,0 days 03:07:16.577330867,SOHO,1,N,A
2104,0,0 days 03:07:16.577344476,STFL,1,N,A
3908,0,0 days 03:07:16.577360745,UBSS,1,N,A
7659,0,0 days 03:07:16.577374922,UBSS,1,N,A
7933,0,0 days 03:07:16.577388927,CDRG,1,N,A
5705,0,0 days 03:07:16.577402252,COWN,1,N,A
3195,0,0 days 03:07:16.577415451,CSTI,1,N,A
3802,0,0 days 03:07:16.577429905,ADAM,1,N,A
2731,0,0 days 03:07:16.577443915,ETMM,1,N,A
1101,0,0 days 03:07:16.577457566,MLCO,1,N,A
6544,0,0 days 03:07:16.577471005,UBSS,1,N,A
5548,0,0 days 03:07:16.577484682,VALX,1,N,A
3298,0,0 days 03:07:16.577498485,WBLR,1,N,A
3490,0,0 days 03:07:16.577512236,WCHV,1,N,A
4334,0,0 days 03:07:16.577525887,WSEA,1,N,A
4303,0,0 days 03:07:16.577539531,RBCM,1,N,A
5941,0,0 days 03:07:16.577553771,RILY,1,N,A
2015,0,0 days 03:07:16.577567932,SOHO,1,N,A
710,0,0 days 03:07:16.577586774,SSUS,1,N,A
789,0,0 days 03:07:16.577600709,SUFI,1,N,A
2617,0,0 days 03:07:16.577614090,STXG,1,N,A
4107,0,0 days 03:07:16.577627792,CANT,1,N,A
6220,0,0 days 03:07:16.577641291,BARD,1,N,A
3827,0,0 days 03:07:16.577655191,BMOC,1,N,A
6615,0,0 days 03:07:16.577668821,CTDL,1,N,A
4128,0,0 days 03:07:16.577683125,GTSM,1,N,A
1295,0,0 days 03:07:16.577702493,CTDL,1,N,A
5011,0,0 days 03:07:16.577715772,SSUS,1,N,A
5711,0,0 days 03:07:16.577729202,SUFI,1,N,A
7947,0,0 days 03:07:16.577742798,VALX,1,N,A
3012,0,0 days 03:07:16.577755821,UBSS,1,N,A
78,0,0 days 03:07:16.577769179,WSEA,1,N,A
111,0,0 days 03:07:16.577783623,WCHV,1,N,A
504,0,0 days 03:07:16.577798501,MZHO,1,N,A
5387,0,0 days 03:07:16.577814092,NITE,1,N,A
4700,0,0 days 03:07:16.577827491,CDRG,1,N,A
2662,0,0 days 03:07:16.577840729,ETMM,1,N,A
4182,0,0 days 03:07:16.577854358,MLCO,1,N,A
4386,0,0 days 03:07:16.577868050,MZHO,1,N,A
6976,0,0 days 03:07:16.577935688,SUFI,1,N,A
7399,0,0 days 03:07:16.577949400,TSSM,1,N,A
900,0,0 days 03:07:16.577962876,SSUS,1,N,A
1753,0,0 days 03:07:16.577976301,BARD,1,N,A
4049,0,0 days 03:07:16.577990042,CDRG,1,N,A
8103,0,0 days 03:07:16.578003352,CDRG,1,N,A
6027,0,0 days 03:07:16.578017850,CSTI,1,N,A
7762,0,0 days 03:07:16.578031302,IMCC,1,N,A
5449,0,0 days 03:07:16.578045815,LEHM,1,N,A
573,0,0 days 03:07:16.578059522,SGAS,1,N,A
1845,0,0 days 03:07:16.578073861,WABR,1,N,A
6630,0,0 days 03:07:16.578089740,BARD,1,N,A
3131,0,0 days 03:07:16.578103556,CDRG,1,N,A
5180,0,0 days 03:07:16.578117475,JPMS,1,N,A
1825,0,0 days 03:07:16.578130478,LEHM,1,N,A
4077,0,0 days 03:07:16.578144728,LEHM,1,N,A
3737,0,0 days 03:07:16.578158607,MZHO,1,N,A
8127,0,0 days 03:07:16.578172809,UBSS,1,N,A
646,0,0 days 03:07:16.578186594,UBSS,1,N,A
3948,0,0 days 03:07:16.578200936,VALX,1,N,A
3095,0,0 days 03:07:16.578215148,WBLR,1,N,A
1936,0,0 days 03:07:16.578228378,UBSS,1,N,A
5744,0,0 days 03:07:16.578242126,WBLR,1,N,A
3909,0,0 days 03:07:16.578256219,MZHO,1,N,A
7428,0,0 days 03:07:16.578269863,RBCD,1,N,A
7348,0,0 days 03:07:16.578283289,SUFI,1,N,A
8088,0,0 days 03:07:16.578297128,TSSM,1,N,A
3947,0,0 days 03:07:16.578313113,SBSH,1,N,A
7164,0,0 days 03:07:16.578326652,UBSS,1,N,A
1160,0,0 days 03:07:16.578340196,ADAM,1,N,A
53,0,0 days 03:07:16.578354059,BKCM,1,N,A
3939,0,0 days 03:07:16.578367595,CSTI,1,N,A
883,0,0 days 03:07:16.578381781,CTDL,1,N,A
8351,0,0 days 03:07:16.578394778,IMCC,1,N,A
1129,0,0 days 03:07:16.578408627,JEFF,1,N,A
2287,0,0 days 03:07:16.578423297,SOHO,1,N,A
386,0,0 days 03:07:16.578436488,SSUS,1,N,A
4965,0,0 days 03:07:16.578450404,STFL,1,N,A
4696,0,0 days 03:07:16.578464046,STFL,1,N,A
482,0,0 days 03:07:16.578478302,SUFI,1,N,A
6362,0,0 days 03:07:16.578491882,VALX,1,N,A
1583,0,0 days 03:07:16.578505755,WCHV,1,N,A
1958,0,0 days 03:07:16.578519942,BMOC,1,N,A
5426,0,0 days 03:07:16.578535135,COWN,1,N,A
4909,0,0 days 03:07:16.578549064,FLTG,1,N,A
3959,0,0 days 03:07:16.578562436,HOVD,1,N,A
3943,0,0 days 03:07:16.578576240,MLCO,1,N,A
1984,0,0 days 03:07:16.578589983,RBCD,1,N,A
282,0,0 days 03:07:16.578603554,SUFI,1,N,A
2219,0,0 days 03:07:16.578617054,UBSS,1,N,A
2828,0,0 days 03:07:16.578631244,WBLR,1,N,A
3799,0,0 days 03:07:16.578645011,WSEA,1,N,A
5900,0,0 days 03:07:16.578658632,WABR,1,N,A
7580,0,0 days 03:07:16.578672501,BBNT,1,N,A
6631,0,0 days 03:07:16.578686099,CANT,1,N,A
2456,0,0 days 03:07:16.578699519,CDRG,1,N,A
5121,0,0 days 03:07:16.578712595,CSTI,1,N,A
805,0,0 days 03:07:16.578726209,CTDL,1,N,A
1530,0,0 days 03:07:16.578740368,KING,1,N,A
5246,0,0 days 03:07:16.578755419,WBLR,1,N,A
5753,0,0 days 03:07:16.578769419,WSEA,1,N,A
7894,0,0 days 03:07:16.578782753,LEHM,1,N,A
5743,0,0 days 03:07:16.578795765,OTAA,1,N,A
4700,0,0 days 03:07:16.578809344,RAJA,1,N,A
8284,0,0 days 03:07:16.578823008,SOHO,1,N,A
2102,0,0 days 03:07:16.578836831,VALX,1,N,A
4702,0,0 days 03:07:16.578850804,WABR,1,N,A
1931,0,0 days 03:07:16.578864757,CSTI,1,N,A
2109,0,0 days 03:07:16.578878367,CTDL,1,N,A
8364,0,0 days 03:07:16.578892046,CTDL,1,N,A
2986,0,0 days 03:07:16.578905878,ETMM,1,N,A
6066,0,0 days 03:07:16.578919362,HOVD,1,N,A
6727,0,0 days 03:07:16.578932681,MLCO,1,N,A
4647,0,0 days 03:07:16.578946309,WBLR,1,N,A
3186,0,0 days 03:07:16.578960726,WSEA,1,N,A
1259,0,0 days 03:07:16.578975462,CTDL,1,N,A
4433,0,0 days 03:07:16.578989626,SOHO,1,N,A
8468,0,0 days 03:07:16.579003589,SOHO,1,N,A
2129,0,0 days 03:07:16.579017431,STXG,1,N,A
1231,0,0 days 03:07:16.579031652,STFL,1,N,A
173,0,0 days 03:07:16.579044570,TSSM,1,N,A
4274,0,0 days 03:07:16.579058018,CDRG,1,N,A
8025,0,0 days 03:07:16.579072300,CTDL,1,N,A
6232,0,0 days 03:07:16.579085270,GTSM,1,N,A
4425,0,0 days 03:07:16.579098829,GTSM,1,N,A
8409,0,0 days 03:07:16.579114027,NITE,1,N,A
39,0,0 days 03:07:16.579127631,NITE,1,N,A
7179,0,0 days 03:07:16.579141356,UBSS,1,N,A
4069,0,0 days 03:07:16.579155708,VALX,1,N,A
1519,0,0 days 03:07:16.579168951,VALX,1,N,A
6531,0,0 days 03:07:16.579183107,XGWD,1,N,A
7984,0,0 days 03:07:16.579197960,CANT,1,N,A
6511,0,0 days 03:07:16.579210966,CSTI,1,N,A
222,0,0 days 03:07:16.579224508,GTSM,1,N,A
4218,0,0 days 03:07:16.579238679,GTSM,1,N,A
3436,0,0 days 03:07:16.579252459,GTSM,1,N,A
2808,0,0 days 03:07:16.579266357,MLCO,1,N,A
1672,0,0 days 03:07:16.579280608,WSEA,1,N,A
6455,0,0 days 03:07:16.579294327,RBCM,1,N,A
4710,0,0 days 03:07:16.579307934,RBCM,1,N,A
4223,0,0 days 03:07:16.579321206,RBCM,1,N,A
149,0,0 days 03:07:16.579334938,RBCM,1,N,A
3770,0,0 days 03:07:16.579348999,SSUS,1,N,A
7822,0,0 days 03:07:16.579364152,SUFI,1,N,A
655,0,0 days 03:07:16.579378296,CANT,1,N,A
1918,0,0 days 03:07:16.579392018,CDRG,1,N,A
6412,0,0 days 03:07:16.579405637,GTSM,1,N,A
6614,0,0 days 03:07:16.579420235,KEYB,1,N,A
2193,0,0 days 03:07:16.579434617,MAXM,1,N,A
4878,0,0 days 03:07:16.579448123,MAXM,1,N,A
3235,0,0 days 03:07:16.579461867,XGWD,1,N,A
6976,0,0 days 03:07:16.579475434,SOHO,1,N,A
6723,0,0 days 03:07:16.579489061,SOHO,1,N,A
8326,0,0 days 03:07:16.579507615,SSUS,1,N,A
7663,0,0 days 03:07:16.579520691,XGWD,1,N,A
210,0,0 days 03:07:16.579534305,XGWD,1,N,A
1262,0,0 days 03:07:16.579548437,XGWD,1,N,A
5773,0,0 days 03:07:16.579563123,CANT,1,N,A
4403,0,0 days 03:07:16.579576184,CDRG,1,N,A
3473,0,0 days 03:07:16.579589812,ETMM,1,N,A
6990,0,0 days 03:07:16.579603671,ETMM,1,N,A
1366,0,0 days 03:07:16.579617220,ADAM,1,N,A
1521,0,0 days 03:07:16.579631376,CSTI,1,N,A
8885,0,0 days 03:07:16.579646090,NITE,1,N,A
446,0,0 days 03:07:16.579659880,NEED,1,N,A
2982,0,0 days 03:07:16.579674024,SBSH,1,N,A
3640,0,0 days 03:07:16.579687172,ETMM,1,N,A
3067,0,0 days 03:07:16.579700904,JEFF,1,N,A
8423,0,0 days 03:07:16.579714370,LEER,1,N,A
2774,0,0 days 03:07:16.579728503,KEYB,1,N,A
1324,0,0 days 03:07:16.579742374,MLCO,1,N,A
4620,0,0 days 03:07:16.579756154,NITE,1,N,A
7551,0,0 days 03:07:16.579769561,BARD,1,N,A
1588,0,0 days 03:07:16.579791192,CDRG,1,N,A
1558,0,0 days 03:07:16.579804794,CSTI,1,N,A
4898,0,0 days 03:07:16.579818538,CSTI,1,N,A
6863,0,0 days 03:07:16.579832635,COWN,1,N,A
4113,0,0 days 03:07:16.579845789,CTDL,1,N,A
7629,0,0 days 03:07:16.579859637,MSCO,1,N,A
1241,0,0 days 03:07:16.579874180,MSCO,1,N,A
7581,0,0 days 03:07:16.579887530,RILY,1,N,A
1140,0,0 days 03:07:16.579901161,VALX,1,N,A
5247,0,0 days 03:07:16.579914784,ETMM,1,N,A
4860,0,0 days 03:07:16.579927771,GSCO,1,N,A
1799,0,0 days 03:07:16.579941797,GSCO,1,N,A
1681,0,0 days 03:07:16.579955320,IMCC,1,N,A
7317,0,0 days 03:07:16.579968750,IMCC,1,N,A
5958,0,0 days 03:07:16.579982311,MAXM,1,N,A
8265,0,0 days 03:07:16.579995609,CTDL,1,N,A
7476,0,0 days 03:07:16.580009009,CSTI,1,N,A
5650,0,0 days 03:07:16.580022411,LAFC,1,N,A
3331,0,0 days 03:07:16.580036090,LEHM,1,N,A
5419,0,0 days 03:07:16.580049747,SOHO,1,N,A
8064,0,0 days 03:07:16.580063555,SOHO,1,N,A
7045,0,0 days 03:07:16.580078141,SUFI,1,N,A
5533,0,0 days 03:07:16.580092690,TSSM,1,N,A
8508,0,0 days 03:07:16.580106035,VALX,1,N,A
393,0,0 days 03:07:16.580120341,VALX,1,N,A
6031,0,0 days 03:07:16.580133326,ADAM,1,N,A
7480,0,0 days 03:07:16.580146269,GTSM,1,N,A
2643,0,0 days 03:07:16.580159371,INTL,1,N,A
8624,0,0 days 03:07:16.580173070,KING,1,N,A
8059,0,0 days 03:07:16.580187144,MAXM,1,N,A
1239,0,0 days 03:07:16.580200911,NITE,1,N,A
828,0,0 days 03:07:16.580214791,WABR,1,N,A
2580,0,0 days 03:07:16.580228555,UBSS,1,N,A
247,0,0 days 03:07:16.580242034,NITE,1,N,A
1466,0,0 days 03:07:16.580256259,SOHO,1,N,A
717,0,0 days 03:07:16.580269761,SOHO,1,N,A
2447,0,0 days 03:07:16.580283536,STFL,1,N,A
2634,0,0 days 03:07:16.580297939,UBSS,1,N,A
5320,0,0 days 03:07:16.580312630,TSSM,1,N,A
1844,0,0 days 03:07:16.580326778,CDRG,1,N,A
6319,0,0 days 03:07:16.580340244,CSTI,1,N,A
7085,0,0 days 03:07:16.580353738,GSCO,1,N,A
7015,0,0 days 03:07:16.580367382,GTSM,1,N,A
1400,0,0 days 03:07:16.580381479,LEHM,1,N,A
4027,0,0 days 03:07:16.580394692,GTSM,1,N,A
8331,0,0 days 03:07:16.580408558,VALX,1,N,A
1236,0,0 days 03:07:16.580422635,MLCO,1,N,A
1174,0,0 days 03:07:16.580436266,RAJA,1,N,A
6419,0,0 days 03:07:16.580450186,SOHO,1,N,A
3993,0,0 days 03:07:16.580463245,SGAS,1,N,A
8044,0,0 days 03:07:16.580477183,BARD,1,N,A
5630,0,0 days 03:07:16.580490722,CDRG,1,N,A
896,0,0 days 03:07:16.580504395,CTDL,1,N,A
484,0,0 days 03:07:16.580519046,ETMM,1,N,A
2001,0,0 days 03:07:16.580533767,MLCO,1,N,A
1281,0,0 days 03:07:16.580547581,MLCO,1,N,A
6762,0,0 days 03:07:16.580560832,VALX,1,N,A
6807,0,0 days 03:07:16.580574691,WCHV,1,N,A
6395,0,0 days 03:07:16.580588104,LEHM,1,N,A
7266,0,0 days 03:07:16.580602345,SOHO,1,N,A
4640,0,0 days 03:07:16.580616397,SSUS,1,N,A
3578,0,0 days 03:07:16.580629600,STFL,1,N,A
6728,0,0 days 03:07:16.580642993,TSSM,1,N,A
7660,0,0 days 03:07:16.580656470,UBSS,1,N,A
6451,0,0 days 03:07:16.580669927,CANT,1,N,A
6570,0,0 days 03:07:16.580682880,CANT,1,N,A
46,0,0 days 03:07:16.580696259,ADAM,1,N,A
2943,0,0 days 03:07:16.580710403,GSCO,1,N,A
8763,0,0 days 03:07:16.580723932,IMCC,1,N,A
90,0,0 days 03:07:16.580738691,MAXM,1,N,A
434,0,0 days 03:07:16.580753094,MAXM,1,N,A
5040,0,0 days 03:07:16.580766988,MZHO,1,N,A
7169,0,0 days 03:07:16.580780236,RAJA,1,N,A
5862,0,0 days 03:07:16.580793768,UBSS,1,N,A
4722,0,0 days 03:07:16.580807791,WCHV,1,N,A
2129,0,0 days 03:07:16.580821603,WSEA,1,N,A
3030,0,0 days 03:07:16.580835325,CDRG,1,N,A
3373,0,0 days 03:07:16.580849015,CDRG,1,N,A
6374,0,0 days 03:07:16.580861961,CSTI,1,N,A
6494,0,0 days 03:07:16.580875360,CTDL,1,N,A
8732,0,0 days 03:07:16.580888714,GTSM,1,N,A
7981,0,0 days 03:07:16.580902112,IMCC,1,N,A
2491,0,0 days 03:07:16.580915090,SOHO,1,N,A
3164,0,0 days 03:07:16.580928903,RBCD,1,N,A
7146,0,0 days 03:07:16.580941868,VALX,1,N,A
4700,0,0 days 03:07:16.580956898,WSEA,1,N,A
8596,0,0 days 03:07:16.580971777,WSEA,1,N,A
6717,0,0 days 03:07:16.580985287,XGWD,1,N,A
8137,0,0 days 03:07:16.580999058,ETMM,1,N,A
3956,0,0 days 03:07:16.581013070,IMCC,1,N,A
7664,0,0 days 03:07:16.581027178,JEFF,1,N,A
2012,0,0 days 03:07:16.581041219,KEYB,1,N,A
5815,0,0 days 03:07:16.581054627,MAXM,1,N,A
5366,0,0 days 03:07:16.581067580,MLCO,1,N,A
4191,0,0 days 03:07:16.581081252,ADAM,1,N,A
5425,0,0 days 03:07:16.581094409,CTDL,1,N,A
6130,0,0 days 03:07:16.581107922,LEER,1,N,A
4738,0,0 days 03:07:16.581121221,LEHM,1,N,A
1146,0,0 days 03:07:16.581134379,RAJA,1,N,A
6944,0,0 days 03:07:16.581148290,SOHO,1,N,A
1383,0,0 days 03:07:16.581162216,UBSS,1,N,A
3617,0,0 days 03:07:16.581177355,WCHV,1,N,A
7676,0,0 days 03:07:16.581193626,WEDB,1,N,A
4050,0,0 days 03:07:16.581207275,WSEA,1,N,A
3275,0,0 days 03:07:16.581220868,XGWD,1,N,A
5009,0,0 days 03:07:16.581234375,SOHO,1,N,A
6227,0,0 days 03:07:16.581248108,SSUS,1,N,A
5762,0,0 days 03:07:16.581261476,STFL,1,N,A
4054,0,0 days 03:07:16.581274375,TSSM,1,N,A
4883,0,0 days 03:07:16.581287697,UBSS,1,N,A
5137,0,0 days 03:07:16.581301831,VERT,1,N,A
426,0,0 days 03:07:16.581315639,BARD,1,N,A
3186,0,0 days 03:07:16.581328738,BARD,1,N,A
6051,0,0 days 03:07:16.581341894,COWN,1,N,A
3439,0,0 days 03:07:16.581355504,CTDL,1,N,A
396,0,0 days 03:07:16.581369293,GTSM,1,N,A
4366,0,0 days 03:07:16.581382327,INTL,1,N,A
411,0,0 days 03:07:16.581396467,STXG,1,N,A
5179,0,0 days 03:07:16.581412652,SUFI,1,N,A
1460,0,0 days 03:07:16.581426953,UBSS,1,N,A
7886,0,0 days 03:07:16.581440478,WABR,1,N,A
8189,0,0 days 03:07:16.581453504,WSEA,1,N,A
545,0,0 days 03:07:16.581466894,WSEA,1,N,A
8399,0,0 days 03:07:16.581479809,GTSM,1,N,A
1269,0,0 days 03:07:16.581493979,NITE,1,N,A
865,0,0 days 03:07:16.581508076,OHOS,1,N,A
8361,0,0 days 03:07:16.581521693,PIPR,1,N,A
370,0,0 days 03:07:16.581535274,RHCO,1,N,A
675,0,0 days 03:07:16.581548362,OHOS,1,N,A
6973,0,0 days 03:07:16.581561526,IMCC,1,N,A
4549,0,0 days 03:07:16.581575485,LEER,1,N,A
2572,0,0 days 03:07:16.581589098,GTSM,1,N,A
558,0,0 days 03:07:16.581602692,RBCM,1,N,A
3566,0,0 days 03:07:16.581616581,RBCM,1,N,A
2494,0,0 days 03:07:16.581631975,SOHO,1,N,A
2518,0,0 days 03:07:16.581645376,SSUS,1,N,A
6588,0,0 days 03:07:16.581659123,WCHV,1,N,A
3390,0,0 days 03:07:16.581672716,VIRT,1,N,A
7030,0,0 days 03:07:16.581686604,GTSM,1,N,A
6509,0,0 days 03:07:16.581700154,GTSM,1,N,A
1580,0,0 days 03:07:16.581714113,KEYB,1,N,A
8546,0,0 days 03:07:16.581727623,LEHM,1,N,A
8533,0,0 days 03:07:16.581741735,RBCM,1,N,A
1235,0,0 days 03:07:16.581755855,SGAS,1,N,A
5414,0,0 days 03:07:16.581769053,RBCM,1,N,A
1435,0,0 days 03:07:16.581782579,STFL,1,N,A
1496,0,0 days 03:07:16.581795575,SUFI,1,N,A
6812,0,0 days 03:07:16.581809569,UBSS,1,N,A
6477,0,0 days 03:07:16.581823580,VERT,1,N,A
1353,0,0 days 03:07:16.581837922,WCHV,1,N,A
6093,0,0 days 03:07:16.581853459,COWN,1,N,A
7098,0,0 days 03:07:16.581866774,GSCO,1,N,A
2418,0,0 days 03:07:16.581881045,IMCC,1,N,A
7790,0,0 days 03:07:16.581894669,JEFF,1,N,A
1157,0,0 days 03:07:16.581907727,LEHM,1,N,A
4403,0,0 days 03:07:16.581921515,NITE,1,N,A
4593,0,0 days 03:07:16.581935281,XGWD,1,N,A
7898,0,0 days 03:07:16.581948827,RBCM,1,N,A
7253,0,0 days 03:07:16.581962177,NITE,1,N,A
3475,0,0 days 03:07:16.581975800,SSUS,1,N,A
8203,0,0 days 03:07:16.581989597,SSUS,1,N,A
252,0,0 days 03:07:16.582003141,UBSS,1,N,A
8292,0,0 days 03:07:16.582016459,VALX,1,N,A
5710,0,0 days 03:07:16.582029863,CTDL,1,N,A
4583,0,0 days 03:07:16.582043749,CTDL,1,N,A
4408,0,0 days 03:07:16.582058099,ETMM,1,N,A
4251,0,0 days 03:07:16.582073448,ETMM,1,N,A
8489,0,0 days 03:07:16.582086887,GTSM,1,N,A
4424,0,0 days 03:07:16.582100403,CTDL,1,N,A
8401,0,0 days 03:07:16.582114246,LEHM,1,N,A
1387,0,0 days 03:07:16.582127585,NITE,1,N,A
6951,0,0 days 03:07:16.582141076,NITE,1,N,A
2836,0,0 days 03:07:16.582154681,SOHO,1,N,A
8299,0,0 days 03:07:16.582221928,SUFI,1,N,A
1272,0,0 days 03:07:16.582234878,WEDB,1,N,A
1230,0,0 days 03:07:16.582248820,CDRG,1,N,A
7702,0,0 days 03:07:16.582264237,CDRG,1,N,A
7405,0,0 days 03:07:16.582278378,GTSM,1,N,A
6276,0,0 days 03:07:16.582291424,JEFF,1,N,A
2013,0,0 days 03:07:16.582305169,LEHM,1,N,A
1633,0,0 days 03:07:16.582318577,MAXM,1,N,A
5875,0,0 days 03:07:16.582338397,WSEA,1,N,A
8154,0,0 days 03:07:16.582354659,WSEA,1,N,A
4852,0,0 days 03:07:16.582368918,NITE,1,N,A
2278,0,0 days 03:07:16.582382275,RBCM,1,N,A
7867,0,0 days 03:07:16.582395476,SOHO,1,N,A
5072,0,0 days 03:07:16.582415458,SSUS,1,N,A
6824,0,0 days 03:07:16.582428785,SPHN,1,N,A
2526,0,0 days 03:07:16.582442687,WCHV,1,N,A
8512,0,0 days 03:07:16.582457348,ADAM,1,N,A
8181,0,0 days 03:07:16.582470915,CDRG,1,N,A
7850,0,0 days 03:07:16.582484454,COWN,1,N,A
7140,0,0 days 03:07:16.582498283,CSTI,1,N,A
1995,0,0 days 03:07:16.582512389,CSTI,1,N,A
187,0,0 days 03:07:16.582525869,CTDL,1,N,A
7213,0,0 days 03:07:16.582538974,SPHN,1,N,A
4341,0,0 days 03:07:16.582552504,SUFI,1,N,A
7373,0,0 days 03:07:16.582567183,VALX,1,N,A
4341,0,0 days 03:07:16.582582891,VERT,1,N,A
6927,0,0 days 03:07:16.582595901,WBLR,1,N,A
8819,0,0 days 03:07:16.582609602,WSEA,1,N,A
310,0,0 days 03:07:16.582623524,CTDL,1,N,A
3392,0,0 days 03:07:16.582636558,KEYB,1,N,A
5491,0,0 days 03:07:16.582649840,MAXM,1,N,A
1029,0,0 days 03:07:16.582663276,MZHO,1,N,A
7459,0,0 days 03:07:16.582678053,RBCM,1,N,A
6077,0,0 days 03:07:16.582691163,RBCM,1,N,A
1490,0,0 days 03:07:16.582704603,ADAM,1,N,A
1020,0,0 days 03:07:16.582718391,ADAM,1,N,A
7763,0,0 days 03:07:16.582732849,CSTI,1,N,A
6943,0,0 days 03:07:16.582745707,CTDL,1,N,A
3553,0,0 days 03:07:16.582759761,ETMM,1,N,A
182,0,0 days 03:07:16.582773654,GSCO,1,N,A
2709,0,0 days 03:07:16.582788265,WCHV,1,N,A
4614,0,0 days 03:07:16.582805180,WABR,1,N,A
2135,0,0 days 03:07:16.582818505,GSCO,1,N,A
1323,0,0 days 03:07:16.582832865,GTSM,1,N,A
6999,0,0 days 03:07:16.582846790,LEHM,1,N,A
6641,0,0 days 03:07:16.582860073,MLCO,1,N,A
5930,0,0 days 03:07:16.582873864,KEYB,1,N,A
1400,0,0 days 03:07:16.582887702,UBSS,1,N,A
6982,0,0 days 03:07:16.582902101,CDRG,1,N,A
7017,0,0 days 03:07:16.582915665,CTDL,1,N,A
2975,0,0 days 03:07:16.582930548,MSCO,1,N,A
183,0,0 days 03:07:16.582944245,NITE,1,N,A
4722,0,0 days 03:07:16.582957283,RAJA,1,N,A
181,0,0 days 03:07:16.582970932,SGAS,1,N,A
2369,0,0 days 03:07:16.582984662,XGWD,1,N,A
547,0,0 days 03:07:16.582998310,SUFI,1,N,A
7125,0,0 days 03:07:16.583013184,UBSS,1,N,A
6562,0,0 days 03:07:16.583029029,CANT,1,N,A
8613,0,0 days 03:07:16.583043137,JPMS,1,N,A
4195,0,0 days 03:07:16.583056950,KING,1,N,A
6276,0,0 days 03:07:16.583070327,MSCO,1,N,A
5460,0,0 days 03:07:16.583083652,MSCO,1,N,A
7762,0,0 days 03:07:16.583097188,MZHO,1,N,A
4972,0,0 days 03:07:16.583110039,MSCO,1,N,A
254,0,0 days 03:07:16.583123176,RHCO,1,N,A
7188,0,0 days 03:07:16.583136697,TSSM,1,N,A
1524,0,0 days 03:07:16.583149862,ADAM,1,N,A
5106,0,0 days 03:07:16.583163076,CTDL,1,N,A
7865,0,0 days 03:07:16.583176661,JSSF,1,N,A
356,0,0 days 03:07:16.583193530,MAXM,1,N,A
