date,DUPONT DE NEMOURS INC_original,SPDR S&P 500 ETF TRUST_original,DUPONT DE NEMOURS INC_smoothed,SPDR S&P 500 ETF TRUST_smoothed,Estimated_DUPONT DE NEMOURS INC_original,Estimated_DUPONT DE NEMOURS INC_smoothed,spread_original,spread_smoothed,z_score,hedge_ratio,intercept,side
2017-05-17,75.9511,206.802,77.98022271867909,209.35981110181618,77.04293015587342,77.99153241645473,-1.091830155873422,-0.011309697775641891,-0.9388174084922544,-0.37086486172013977,-0.3473350224250828,
2017-05-18,76.4327,207.654,77.67071817494327,209.01864888145295,77.17398898963545,77.67887411870068,-0.7412889896354529,-0.008155943757404416,-0.6593384231625976,-0.36997438383393516,-0.3473282889834793,
2017-05-19,77.3298,208.973,77.60253453995462,209.00951910516235,77.5920983079651,77.60559722859249,-0.26229830796509085,-0.003062688637862798,0.6137978953952326,-0.36963996153176265,-0.34732662678805476,
2017-05-22,76.931,210.075,77.4682276319637,209.2226152841299,77.79151445771106,77.4772826609164,-0.8605144577110655,-0.009055028952704935,-0.7363184058942774,-0.36865020095285667,-0.3473234925397042,
2017-05-23,76.6828,210.515,77.31114210557097,209.48109222730392,77.70198346276841,77.32206950137056,-1.0191834627684089,-0.010927395799596673,-1.1082883903498641,-0.3674544010895309,-0.3473202174058073,
2017-05-24,77.5277,211.005,77.35445368445677,209.78587378184312,77.8053022648376,77.35777231167798,-0.27760226483760353,-0.0033186272212113455,0.4951507061569013,-0.3670907462200374,-0.3473193586786103,
2017-05-25,76.5163,212.046,77.18682294756542,210.2378990254745,77.86177035263958,77.20081019417445,-1.3454703526395821,-0.013987246609035553,-1.551088540986846,-0.36555489310467776,-0.34731748936508383,
2017-05-26,77.0393,211.999,77.15731835805234,210.5901192203796,77.67836686846412,77.1644482591151,-0.6390668684641222,-0.007129901062763566,-0.062363603808030334,-0.3647708285774771,-0.3473159808675442,
2017-05-30,76.8206,211.806,77.08997468644186,210.83329537630368,77.45080760331216,77.09671506198343,-0.6302076033121646,-0.006740375541574861,0.1730959266605914,-0.3640288456563032,-0.34731392023319735,
2017-05-31,78.1728,211.769,77.30653974915349,211.02043630104293,77.57367666907047,77.3006959674665,0.5991233309295254,0.005843781686987015,2.2559136971854006,-0.3646726417328257,-0.3473160019517009,
2017-06-01,79.1824,213.433,77.68171179932278,211.50294904083435,78.37892270738483,77.67329154640434,0.803477292615167,0.00842025291843762,1.8633997514738598,-0.3656023472486566,-0.3473169270623122,
2017-06-02,79.5478,214.152,78.05492943945822,212.03275923266747,78.82384877706077,78.04724774319871,0.7239512229392253,0.007681696259515258,1.3665132077327367,-0.3664524795073471,-0.3473173856033704,
2017-06-05,79.7526,213.999,78.39446355156657,212.426007386134,78.96405942369795,78.38618965650417,0.7885405763020596,0.008273895062407333,1.1815207599504298,-0.36736966346811056,-0.34731881118575275,
2017-06-06,80.4016,213.301,78.79589084125325,212.60100590890718,79.04008790562237,78.7818403126213,1.3615120943776258,0.014050528631950499,1.4219912012168958,-0.36892824709121413,-0.34732387281932137,
2017-06-07,80.7217,213.693,79.1810526730026,212.81940472712574,79.49166474149743,79.16811591997858,1.2300352585025731,0.012936753024026915,1.0744719354556538,-0.3703646660705092,-0.3473281548920913,
2017-06-08,80.7089,213.807,79.48662213840208,213.0169237817006,79.77016720642578,79.47667778092817,0.9387327935742218,0.009944357473916587,0.6249598641559524,-0.371469762916476,-0.3473316065428054,
2017-06-09,81.6839,213.482,79.92607771072167,213.1099390253605,80.04818077809182,79.90927645408418,1.6357192219081718,0.01680125663748916,1.2161512933505128,-0.37333752657673175,-0.3473389294379707,
2017-06-12,80.7601,213.433,80.09288216857733,213.17455122028838,80.18310080967059,80.08642665683463,0.5769991903294038,0.006455511742701647,-0.29989532777098205,-0.37405536580139237,-0.34734192058200963,
2017-06-13,82.3359,214.486,80.54148573486187,213.4368409762307,80.92119833880676,80.52707105748723,1.4147016611932333,0.014414677374630314,1.038115474690382,-0.375660192964419,-0.3473461906403952,
2017-06-14,81.419,214.209,80.71698858788949,213.59127278098458,80.94409042398277,80.71166881039458,0.4749095760172321,0.0053197774949109156,-1.3230986721161706,-0.3762528288111463,-0.3473482171759275,
2017-06-15,80.8714,213.797,80.74787087031159,213.63241822478767,80.80897511913999,80.74703544119363,0.06242488086000414,0.0008354291179527018,-1.8014978595867714,-0.37634590990672956,-0.3473486188109293,
2017-06-16,81.2417,213.846,80.84663669624926,213.67513457983014,80.90763896920038,80.84327036945237,0.33406103079962185,0.0033663267968979116,-1.11343262872673,-0.37672104562774616,-0.34735024588936875,
2017-06-19,82.2838,215.607,81.1340693569994,214.06150766386412,81.71146174166724,81.12823573762807,0.5723382583327672,0.005833619371333976,-0.5877487277212314,-0.377372304218197,-0.34735134609442375,
2017-06-20,82.133,214.171,81.33385548559953,214.0834061310913,81.35906233687345,81.32592933169116,0.7739376631265387,0.007926153908378808,-0.08998613203499713,-0.37825712684121454,-0.34735522416369946,
2017-06-21,80.3435,214.132,81.13578438847962,214.09312490487304,81.15823896537968,81.14356796362564,-0.8147389653796747,-0.007783575146021016,-2.038996019117317,-0.3773881891764757,-0.3473512406425808,
2017-06-22,80.5365,214.028,81.0159275107837,214.08009992389842,81.00122333077032,81.02085655976234,-0.46472333077031397,-0.0049290489786408265,-1.2817543976334713,-0.3768379591167032,-0.3473486169405668,
2017-06-23,80.0795,214.277,80.82864200862696,214.11947993911872,80.89616837410642,80.83695503982032,-0.816668374106426,-0.008313031193365628,-1.4442593290356494,-0.37590979812234315,-0.3473445618451036,
2017-06-26,80.2056,214.419,80.70403360690156,214.17938395129497,80.80017820300172,80.71027110146753,-0.5945782030017167,-0.006237494565965229,-0.9514886102751515,-0.37521318801510883,-0.3473416419900982,
2017-06-27,79.6049,212.659,80.48420688552125,213.87530716103598,80.0329490513572,80.4887124059223,-0.4280490513571992,-0.004505520401046792,-0.5921933798550417,-0.37471073850860276,-0.3473381108562493,
2017-06-28,80.3819,214.602,80.46374550841699,214.02064572882878,80.68456962848981,80.46693701822281,-0.3026696284898071,-0.003191509805814119,-0.2569224661956206,-0.3743545391496884,-0.34733681788837373,
2017-06-29,79.6974,212.678,80.3104764067336,213.752116583063,79.91089886013981,80.31272953005612,-0.21349886013981406,-0.0022531233225243086,-0.042595899230419156,-0.37410340390650987,-0.34733512411111805,
2017-06-30,80.1603,213.09,80.28044112538689,213.6196932664504,80.08154435038873,80.27974545552954,0.07875564961128217,0.0006956698573511999,0.538535296083214,-0.37418090373132995,-0.34733557427962497,
